"Left Arrow Position","Left Arrow Position"
"Left Bottom","Left Bottom"
"Left Center","Left Center"
"Left Edge Width","Left Edge Width"
"Left Hand","Left Hand"
"Left Top","Left Top"
"Left to Right","Left to Right"
"Letter Spacing","Letter Spacing"
"Letter Spacing (px)","Letter Spacing (px)"
"Level Depth 1","Level Depth 1"
"Level Depth 10","Level Depth 10"
"Level Depth 11","Level Depth 11"
"Level Depth 12","Level Depth 12"
"Level Depth 13","Level Depth 13"
"Level Depth 14","Level Depth 14"
"Level Depth 15","Level Depth 15"
"Level Depth 2","Level Depth 2"
"Level Depth 3","Level Depth 3"
"Level Depth 4","Level Depth 4"
"Level Depth 5","Level Depth 5"
"Level Depth 6","Level Depth 6"
"Level Depth 7","Level Depth 7"
"Level Depth 8","Level Depth 8"
"Level Depth 9","Level Depth 9"
"License Info","License Info"
"Licenses via Apache License. Read More at <a target=""_blank"" class=""rspb_darklink"" href=""https://github.com/google/material-design-icons/blob/master/LICENSE"">Google Material Design Icons</a>","Licenses via Apache License. Read More at <a target=""_blank"" class=""rspb_darklink"" href=""https://github.com/google/material-design-icons/blob/master/LICENSE"">Google Material Design Icons</a>"
"Licenses via extended license and cooperation with<br>author <a target=""_blank"" class=""rspb_darklink"" href=""https://creativemarket.com/Qeaql"">Qeaql</a>","Licenses via extended license and cooperation with<br>author <a target=""_blank"" class=""rspb_darklink"" href=""https://creativemarket.com/Qeaql"">Qeaql</a>"
"Light Drizzle","Light Drizzle"
"Light Freezing Drizzle","Light Freezing Drizzle"
"Light Freezing Rain","Light Freezing Rain"
"Light Freezing Rain/Fog","Light Freezing Rain/Fog"
"Light Rain","Light Rain"
"Light Rain Early","Light Rain Early"
"Light Rain Late","Light Rain Late"
"Light Rain Shower","Light Rain Shower"
"Light Rain Shower/Fog","Light Rain Shower/Fog"
"Light Rain Shower/Windy","Light Rain Shower/Windy"
"Light Rain with Thunder","Light Rain with Thunder"
"Light Rain/Fog","Light Rain/Fog"
"Light Rain/Freezing Rain","Light Rain/Freezing Rain"
"Light Rain/Wind","Light Rain/Wind"
"Light Rain/Wind Early","Light Rain/Wind Early"
"Light Rain/Wind Late","Light Rain/Wind Late"
"Light Rain/Windy","Light Rain/Windy"
"Light Sleet","Light Sleet"
"Light Snow","Light Snow"
"Light Snow Early","Light Snow Early"
"Light Snow Grains","Light Snow Grains"
"Light Snow Late","Light Snow Late"
"Light Snow Shower","Light Snow Shower"
"Light Snow Shower/Fog","Light Snow Shower/Fog"
"Light Snow with Thunder","Light Snow with Thunder"
"Light Snow/Fog","Light Snow/Fog"
"Light Snow/Freezing Rain","Light Snow/Freezing Rain"
"Light Snow/Wind","Light Snow/Wind"
"Light Snow/Windy","Light Snow/Windy"
"Light Snow/Windy/Fog","Light Snow/Windy/Fog"
"Limit The Description To:","Limit The Description To:"
"Line Based","Line Based"
"Line Break","Line Break"
"Line Break Delay","Line Break Delay"
"Line Color","Line Color"
"Line Colors","Line Colors"
"Line Height","Line Height"
"Line Height (px)","Line Height (px)"
"Line Opacity (0-100).<br><br>","Line Opacity (0-100).<br><br>"
"Line Shadow","Line Shadow"
"Line Size","Line Size"
"Line Transparency","Line Transparency"
"Line Width","Line Width"
"Line-break Delay: add a delay for HTML <br> tags that are included in the Layer&#39;s text","Line-break Delay: add a delay for HTML <br> tags that are included in the Layer&#39;s text"
Link,Link
"Link & Seo","Link & Seo"
"Link Actions","Link Actions"
"Link Sensibility:","Link Sensibility:"
"Link Target:","Link Target:"
"Link To Slide:","Link To Slide:"
"Link Type:","Link Type:"
"Link Url","Link Url"
"Link the Full Slide to an URL or Action.","Link the Full Slide to an URL or Action."
"Link to Home Page","Link to Home Page"
"Link to Slide Editor is Blocked ! Please Allow Pop Ups for this Site !","Link to Slide Editor is Blocked ! Please Allow Pop Ups for this Site !"
"Link to current page","Link to current page"
"Link to view product","Link to view product"
"Live Preview - Hover & Click for test","Live Preview - Hover & Click for test"
"Load Backup","Load Backup"
"Load Settings from a Template.<br><br>IMPORTANT: This will override your existing particle settings!<br><br>","Load Settings from a Template.<br><br>IMPORTANT: This will override your existing particle settings!<br><br>"
"Load Speed DSL:","Load Speed DSL:"
"Load Speed T1:","Load Speed T1:"
"Load Speed UMTS:","Load Speed UMTS:"
"Load a Preset from this Slider Type","Load a Preset from this Slider Type"
"Loaded Google Fonts","Loaded Google Fonts"
"Loading Error","Loading Error"
"Loading Error: ","Loading Error: "
"Local Slide","Local Slide"
"Local Slides","Local Slides"
"Location definition type, free text or the concrete WOEID","Location definition type, free text or the concrete WOEID"
Location&nbsp;Type,Location&nbsp;Type
"Location: City name","Location: City name"
"Lock Layer","Lock Layer"
"Look of the Bullets","Look of the Bullets"
"Look of the navigation Arrows","Look of the navigation Arrows"
Loop,Loop
"Loop Easing","Loop Easing"
"Loop Parameters","Loop Parameters"
"Loop Segment","Loop Segment"
"Loop Single Slide","Loop Single Slide"
"Loop Speed (ms)","Loop Speed (ms)"
"Loop Speed (sec) - 0.3 = 300ms","Loop Speed (sec) - 0.3 = 300ms"
"Loop Video:","Loop Video:"
"Loop, Slide does not stop","Loop, Slide does not stop"
"Loop, Slide is paused","Loop, Slide is paused"
Loop:,Loop:
"Low Resolution","Low Resolution"
Lowercase,Lowercase
MPEG:,MPEG:
"Main / Background Image","Main / Background Image"
"Main Background","Main Background"
"Make sure to clear all caches!","Make sure to clear all caches!"
"Making changes to these settings will probably overwrite advanced settings. Continue?","Making changes to these settings will probably overwrite advanced settings. Continue?"
Margin,Margin
"Margin Bottom","Margin Bottom"
"Margin Left","Margin Left"
"Margin Right","Margin Right"
"Margin Top","Margin Top"
Markup,Markup
"Mask is not available due Style Transitions. Please remove any Rotation, Scale or skew effect form Idle and Hover settings","Mask is not available due Style Transitions. Please remove any Rotation, Scale or skew effect form Idle and Hover settings"
Masking,Masking
Max,Max
"Max Amplitude","Max Amplitude"
"Max Opacity (0-1)","Max Opacity (0-1)"
"Max Products Per Slider:","Max Products Per Slider:"
"Max Rotation Angle","Max Rotation Angle"
"Max Slides","Max Slides"
"Max Snowflake Size","Max Snowflake Size"
"Max Snowflakes","Max Snowflakes"
"Max Speed","Max Speed"
"Max. Blur Effect","Max. Blur Effect"
"Max. Chars","Max. Chars"
"Max. Post Size","Max. Post Size"
"Max. Res.","Max. Res."
"Max. Rotation","Max. Rotation"
"Max. Scaledown","Max. Scaledown"
"Max. Visible Items","Max. Visible Items"
"Max. Width (Optional)","Max. Width (Optional)"
"Maximum Blur Level on Elements by Maximal Scroll. Optimal Values between 0-100","Maximum Blur Level on Elements by Maximal Scroll. Optimal Values between 0-100"
"Maximum Number of Snowflakes","Maximum Number of Snowflakes"
"Maximum Snowflake Size in pixels","Maximum Snowflake Size in pixels"
"Maximum Snowflake Transparency (0-1)","Maximum Snowflake Transparency (0-1)"
"Maximum number of particles.  The lower the number, the better the performance.<br><br>","Maximum number of particles.  The lower the number, the better the performance.<br><br>"
"Maybe just a typo? (Click <a target=""_blank"" href=""https://revolution.themepunch.com/direct-customer-benefits/#productactivation"">here</a> to find out how to locate your Slider Revolution purchase code.)","Maybe just a typo? (Click <a target=""_blank"" href=""https://revolution.themepunch.com/direct-customer-benefits/#productactivation"">here</a> to find out how to locate your Slider Revolution purchase code.)"
"Media Actions","Media Actions"
"Media Library","Media Library"
Medium,Medium
"Medium 640","Medium 640"
"Medium 800","Medium 800"
"Memory Limit","Memory Limit"
Metadata,Metadata
Methods,Methods
"Min Amplitude","Min Amplitude"
"Min Container Width","Min Container Width"
"Min Height (px).","Min Height (px)."
"Min Opacity (0-1)","Min Opacity (0-1)"
"Min Snowflake Size","Min Snowflake Size"
"Min Speed","Min Speed"
"Min Transparency","Min Transparency"
"Min Width","Min Width"
"Min Width of Element. Use 'auto' to respect White Space","Min Width of Element. Use 'auto' to respect White Space"
"Min. Height","Min. Height"
"Min. Height (Optional)","Min. Height (Optional)"
"Min. Height (px)","Min. Height (px)"
"Min. Opacity","Min. Opacity"
"Min. Size","Min. Size"
"Min. Size of Slider must be in Viewport before slide starts again.","Min. Size of Slider must be in Viewport before slide starts again."
"Min. Speed","Min. Speed"
"Min. Tab Width","Min. Tab Width"
"Minimal Height of Slider (Optional)","Minimal Height of Slider (Optional)"
"Minimum Snowflake Size in pixels","Minimum Snowflake Size in pixels"
"Minimum Snowflake Transparency (0-1)","Minimum Snowflake Transparency (0-1)"
"Minimum particle opacity (1-100) when Random Opacity is enabled<br><br>","Minimum particle opacity (1-100) when Random Opacity is enabled<br><br>"
"Minimum particle size when Random Sizes are enabled<br><br>","Minimum particle size when Random Sizes are enabled<br><br>"
Misc.,Misc.
"Missing Slide ID!","Missing Slide ID!"
"Missing redirect ID!","Missing redirect ID!"
"Missing values to add preset","Missing values to add preset"
"Missing values to remove preset","Missing values to remove preset"
"Missing values to update preset","Missing values to update preset"
Mist,Mist
Mobile,Mobile
"Mobile Grid Width","Mobile Grid Width"
"Monospace Fonts","Monospace Fonts"
"More Style Settings","More Style Settings"
"Mostly Clear","Mostly Clear"
"Mostly Cloudy","Mostly Cloudy"
"Mostly Cloudy/Wind","Mostly Cloudy/Wind"
"Mostly Sunny","Mostly Sunny"
"Mouse Based","Mouse Based"
"Mouse Based parallax calculation Origo","Mouse Based parallax calculation Origo"
"Mouse Cursor","Mouse Cursor"
"Mouse Enter","Mouse Enter"
"Mouse Enter Point","Mouse Enter Point"
"Mouse Hovers","Mouse Hovers"
"Mouse Leave","Mouse Leave"
"Mouse Move","Mouse Move"
"Mouse Scroll Navigation","Mouse Scroll Navigation"
"Mouse Sensibility","Mouse Sensibility"
"Mouse based Speed","Mouse based Speed"
"Mouse wheel zooms the picture in and out","Mouse wheel zooms the picture in and out"
"Mouse/Hand URL","Mouse/Hand URL"
"Mousehweel Zoom","Mousehweel Zoom"
"Mousehweel Zoom:","Mousehweel Zoom:"
Move,Move
"Move From Bottom","Move From Bottom"
"Move From Left","Move From Left"
"Move From Right","Move From Right"
"Move From Top","Move From Top"
"Move From:","Move From:"
"Move Hand","Move Hand"
"Move Hand Defaults","Move Hand Defaults"
"Move and Scroll","Move and Scroll"
"Move particles in random directions or choose a specific side/corner to move the particles toward.<br><br>","Move particles in random directions or choose a specific side/corner to move the particles toward.<br><br>"
"Move the panorama in a continous loop","Move the panorama in a continous loop"
"Move the picture left-to-right or right-to-left","Move the picture left-to-right or right-to-left"
"Move"" Layers","Move"" Layers"
"Movement speed for the ""throw"" control option (500-900 recommended)","Movement speed for the ""throw"" control option (500-900 recommended)"
